	Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering	Community	Partition	Link	identifier	givenName	familyName	alternateNames	birthDate	birthPlace	birthCountry	deathDate	deathPlace	deathCountry	gender	occupation	period	language	category	organisation	occupationHisclass	Hisclass	lowestHisclass
53	Ina Boudier-Bakker	0.017315436241610735	0.017181208053691274	0.00013422818791946307	4.9306390464873994e-05	0.2962153096534166	2414.5190476190064	0.03892999336509654	0.12421269379844961	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=boud007	boud007	Klaziena	Boudier-Bakker	Ina Bakker/Ina Boudier-Bakker/Klaziena Bakker	1875-04-15	Amsterdam	Nederland	1966-12-26	Utrecht	Nederland	female		Twintigste Eeuw	nl	jeugdliteratuur				
54	Edward Vermeulen	0.00657718120805369	0.00657718120805369	0.0	0.0	0.24563882362691	1979.8047619046993	0.019453096299803845	0.3983843537414966	0.0	0	4	https://www.dbnl.org/auteurs/auteur.php?id=verm025	verm025	Edward	Vermeulen	Edward Vermeulen/Warden Oom	1861-04-19	Beselare	België (Vlaanderen)	1934-07-06	Hooglede	België (Vlaanderen)	male		19e/20e Eeuw	nl	jeugdliteratuur				
55	Maria Viola	0.006174496644295302	0.006040268456375839	0.00013422818791946307	1.6945615151501358e-06	0.263435424821011	2127.592857142794	0.01278121472771593	0.17004830917874397	0.0	0	2	https://www.dbnl.org/auteurs/auteur.php?id=viol001	viol001	Maria	Viola	Maria Viola	1871-12-01	Rotterdam	Nederland	1951-08-19	Ouderkerk aan den Amstel	Nederland	female		19e/20e Eeuw	nl					
56	Sybold van Ravesteyn	0.012483221476510067	0.0025503355704697985	0.009932885906040268	0.00010734912854085791	0.24032205929093015	1917.9357142856386	0.005356429210558505	0.17347417840375587	0.04235206358597096	0	2	https://www.dbnl.org/auteurs/auteur.php?id=rave015	rave015	Sybold	van Ravesteyn	Sijbold van Ravesteijn/Sybold van Ravesteyn	1889-02-18			1983-11-23	Laren	Nederland	male	architect/bouwkundig ingenieur/bouwmeester	Twintigste Eeuw	nl	nonfictie		bouwkundig ingenieur/architect/bouwmeester	2.0/2.0/1.0	1.0
57	Nico Rost	0.025906040268456373	0.016375838926174495	0.009530201342281878	0.0018464050999072489	0.2892276125651043	2363.638095238051	0.03041972984083381	0.11554871462518902	0.039480428020892425	1	0	https://www.dbnl.org/auteurs/auteur.php?id=rost001	rost001	Nico	Rost	Abel Eppens/Nico Rost	1896-06-21	Groningen	Nederland	1967-02-01	Amsterdam	Nederland	male	redacteur/journalist/vertaler	Twintigste Eeuw	nl			redacteur/vertaler/journalist	2.0/4.0/2.0	2.0
58	Huib Luns	0.0033557046979865767	0.0033557046979865767	0.0	0.0	0.2576943993836388	2076.349999999922	0.011718403465556363	0.3466666666666667	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=luns003	luns003	Hubert Marie	Luns	Huib Luns	1881-06-06	Parijs	Frankrijk	1942-02-24			male	illustrator/tekenaar/beeldend kunstenaar	Twintigste Eeuw	nl	secundair		tekenaar/illustrateur/beeldhouwer	4.0/4.0/4.0	4.0
59	Arthur van Schendel	0.04093959731543624	0.035973154362416104	0.004966442953020134	0.0012708054781140632	0.3118304333838714	2579.6523809523565	0.07825258127291239	0.12075402477448315	0.13406412570336554	3	2	https://www.dbnl.org/auteurs/auteur.php?id=sche034	sche034	Arthur	van Schendel	Arthur van Schendel	1874-03-05	Batavia	Indonesië	1946-09-11	Amsterdam	Nederland	male		Twintigste Eeuw	nl	secundair				
60	Wies Moens	0.03100671140939597	0.03100671140939597	0.0	0.0	0.29599003024677734	2443.935714285678	0.0708349292743592	0.12309429700734048	0.0	0	4	https://www.dbnl.org/auteurs/auteur.php?id=moen007	moen007	Aloys Caesar Antoon	Moens	Wies Moens	1898-01-28	Sint-Gillis-Bij-Dendermonde	België (Vlaanderen)	1982-02-05	Geleen	Nederland	male		Twintigste Eeuw	nl	secundair				
61	A. Roland Holst	0.07369127516778523	0.06080536912751677	0.012885906040268454	0.007952544201543807	0.3285423666169358	2765.419047619056	0.11153549211982025	0.08753051031198665	0.05897119682575274	1	0	https://www.dbnl.org/auteurs/auteur.php?id=rola001	rola001	Adriaan (Jani)	Roland Holst	A. Roland Holst	1888-05-23	Amsterdam	Nederland	1976-08-06	Bergen	Nederland	male		Twintigste Eeuw	nl	secundair				
62	Geerten Gossaert	0.021073825503355702	0.01825503355704698	0.0028187919463087247	0.0005189283854619	0.29514303703928657	2417.30238095234	0.03678304474105619	0.14638829874162446	0.045377226335801484	3	2	https://www.dbnl.org/auteurs/auteur.php?id=goss001	goss001	Geerten	Gossaert	C. Gerretson/Frederik Carel Gerretson/Geerten Gossaert	1884-02-09	Kralingen	Nederland	1958-10-27	Utrecht	Nederland	male	archeoloog/staatsman/historicus/bestuurder/politicus	Twintigste Eeuw	nl			bestuurder/antropoloog/ambtman/oudheidkundige	1.0/2.0/1.0/2.0	1.0
63	Charley Toorop	0.015167785234899327	0.0069798657718120796	0.008187919463087247	0.0023130588992120913	0.2762902879773057	2225.895238095188	0.02485435287756247	0.29055555555555557	0.08093498555499845	3	2	https://www.dbnl.org/auteurs/auteur.php?id=toor006	toor006	Annie Caroline Pontifex	Toorop	A.C.P. Fernhout-Toorop/Charley Toorop	1891-03-24	Katwijk	Nederland	1955-11-05	Bergen	Nederland	female	illustrator/schilder/tekenaar/beeldend kunstenaar	Twintigste Eeuw	nl	nonfictie		tekenaar/illustrateur/beeldhouwer/schilder	4.0/4.0/4.0/9.0	4.0
64	Piet Visser	0.0013422818791946308	0.0009395973154362415	0.0004026845637583892	6.774298854062265e-07	0.2413416792760816	1885.130952380867	0.0023401759767861115	0.4186046511627907	0.15789473684210525	0	2	https://www.dbnl.org/auteurs/auteur.php?id=viss154	viss154	Piet	Visser	Piet Visser	1898-xx-xx						male		19e/20e Eeuw		jeugdliteratuur				
65	J. Eigenhuis	0.00657718120805369	0.004026845637583892	0.0025503355704697985	3.468464846104656e-05	0.2585758147326061	2078.64999999993	0.011190854720034742	0.31191088260497	0.10184764500984402	0	2	https://www.dbnl.org/auteurs/auteur.php?id=eige001	eige001	Jan	Eigenhuis	J. Eigenhuis	1866-xx-xx	Aalsmeer	Nederland	1944-10-16	Epe	Nederland	male	leraar/docent/hoogleraar	19e/20e Eeuw	nl	jeugdliteratuur		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
66	Herman Teirlinck	0.06053691275167784	0.03973154362416107	0.020805369127516776	0.004711291133292263	0.3135693762532001	2607.335714285708	0.08557088597655889	0.10378744552034236	0.04799487152057339	0	4	https://www.dbnl.org/auteurs/auteur.php?id=teir001	teir001	Herman	Teirlinck	Herman Louis Cesar  Teirlinck/Herman Teirlinck/Jan van Overeyde	1879-02-24	Sint-Jans-Molenbeek	België (Brussel)	1967-02-04	Beersel	België (Vlaanderen)	male	ambtenaar/journalist/leraar/redacteur/hoogleraar/docent	Twintigste Eeuw	nl	nonfictie		redacteur/journalist/hoogleraar/leraar/docent/ambtenaar	2.0/2.0/2.0/2.0/2.0/5.0	2.0
67	Jan Campert	0.022416107382550333	0.013825503355704696	0.008590604026845637	0.0010119354284562731	0.2814565237285642	2311.9047619047237	0.02693985340021194	0.13338871631871704	0.04877757554634757	3	2	https://www.dbnl.org/auteurs/auteur.php?id=camp014	camp014	Jan	Campert	Jan Campert	1902-08-15	Spijkenisse	Nederland	1943-01-12	Neuengamme	Duitsland	male	redacteur/journalist	Twintigste Eeuw	nl	secundair		redacteur/journalist	2.0/2.0	2.0
68	Henriette Roland Holst-van der Schalk	0.0148993288590604	0.0069798657718120796	0.007919463087248321	0.0001715765096299037	0.27860332814660144	2250.1214285713672	0.030271211291749027	0.3401909150757077	0.09180252583237658	0	2	https://www.dbnl.org/auteurs/auteur.php?id=rola003	rola003	Henriette	Roland Holst-van der Schalk	Henriette Roland Holst-van der Schalk	1869-12-24	Noordwijk	Nederland	1952-11-21	Amsterdam	Nederland	female		19e/20e Eeuw	nl	secundair/nonfictie				
69	Marnix Gijsen	0.0868456375838926	0.05624161073825503	0.03060402684563758	0.009445096639954435	0.3210392334247391	2700.102380952387	0.11467442821705245	0.0808324756456593	0.03545322629901736	0	4	https://www.dbnl.org/auteurs/auteur.php?id=gijs006	gijs006	Marnix	Gijsen	Joannes Alphonsius Albertus Goris/Marnix Gijsen	1899-10-20	Antwerpen	België (Vlaanderen)	1984-09-29	Leuven	België (Vlaanderen)	male	staatsman/bestuurder/politicus	Twintigste Eeuw	nl	secundair/nonfictie		bestuurder/ambtman	1.0/1.0	1.0
70	Richard Minne	0.018657718120805366	0.018523489932885905	0.00013422818791946307	2.3643915406394938e-06	0.2925659852237411	2395.145238095203	0.04633743953750874	0.16260035449900948	0.0	0	4	https://www.dbnl.org/auteurs/auteur.php?id=minn001	minn001	Richard	Minne	Richard Minne	1891-11-30	Gent	België (Vlaanderen)	1965-06-01	Sint-Martens-Latem	België (Vlaanderen)	male	redacteur/journalist	Twintigste Eeuw	nl			redacteur/journalist	2.0/2.0	2.0
71	J.C. Bloem	0.05758389261744966	0.039060402684563754	0.018523489932885905	0.004342547722025893	0.31397187850113434	2605.285714285712	0.0692939767085213	0.09922295603653088	0.040147565425147705	3	2	https://www.dbnl.org/auteurs/auteur.php?id=bloe001	bloe001	Jacobus Cornelis	Bloem	Ego Flos/Fey/J.C. Bloem/Jacques Bloem	1887-05-10	Oudshoorn	Nederland	1966-08-10	Kalenberg	Nederland	male	advocaat/jurist	Twintigste Eeuw	nl	secundair		advocaat/jurist	2.0/2.0	2.0
72	Jacob Israël de Haan	0.014765100671140938	0.013288590604026844	0.001476510067114094	0.0001312740211095652	0.2834296546307169	2327.652380952352	0.031112611922976176	0.16469214083096947	0.01251303441084463	4	2	https://www.dbnl.org/auteurs/auteur.php?id=haan008	haan008	Jacob Israël	de Haan	Jacob Israël de Haan	1881-12-31	Smilde	Nederland	1924-06-30	Jeruzalem	Palestina	male	advocaat/jurist	Twintigste Eeuw	nl	secundair		advocaat/jurist	2.0/2.0	2.0
73	Daan Boens	0.006442953020134227	0.006308724832214765	0.00013422818791946307	4.565825089924001e-07	0.2709046316826988	2172.8285714284825	0.021099557893594856	0.2566489361702128	0.0	0	4	https://www.dbnl.org/auteurs/auteur.php?id=boen003	boen003	Daniël Felix	Boens	Daan Boens	1893-06-04	Oostende	België (Vlaanderen)	1977-01-28	Gent	België (Vlaanderen)	male	officier/militair	Twintigste Eeuw	nl			militair/officier	9.0/1.0	1.0
74	Aart van der Leeuw	0.029127516778523488	0.027919463087248318	0.0012080536912751677	0.0003625187411039159	0.3049492481564752	2512.866666666634	0.06003253800749547	0.12060430180949129	0.044947209653092006	3	2	https://www.dbnl.org/auteurs/auteur.php?id=leeu003	leeu003	Aart	van der Leeuw	Aart van der Leeuw	1876-06-23	Delft	Nederland	1931-04-17	Voorburg	Nederland	male	vertaler	19e/20e Eeuw	nl	jeugdliteratuur		vertaler	4.0	4.0
75	Jan Stuyt	0.0013422818791946308	0.0010738255033557046	0.00026845637583892615	4.870092638113762e-07	0.2362027830102928	1858.3166666665948	0.002350886512045967	0.3333333333333333	0.041666666666666664	2	3	https://www.dbnl.org/auteurs/auteur.php?id=stuy007	stuy007	Jan	Stuyt	Jan Stuyt	18xx-xx-xx						male		Twintigste Eeuw		nonfictie				
76	Otto van Rees	0.007785234899328858	0.00657718120805369	0.0012080536912751677	0.0001684517132240363	0.26437504533755807	2134.6166666665845	0.016627227985274964	0.1742562234365513	0.07552392249901146	0	4	https://www.dbnl.org/auteurs/auteur.php?id=rees009	rees009	Otto	van Rees	Otto van Rees	1825-12-25	Luik	België (Wallonië)	1868-05-16	Utrecht	Nederland	male	leraar/jurist/hoogleraar/docent/advocaat	Negentiende Eeuw	nl	nonfictie		advocaat/jurist/hoogleraar/leraar/docent	2.0/2.0/2.0/2.0/2.0	2.0
77	Gerard van Eckeren	0.0174496644295302	0.010335570469798657	0.007114093959731543	0.0007555607458828459	0.27710410325853485	2266.669047619016	0.027705301542818576	0.1660889313889553	0.03634788884879105	3	2	https://www.dbnl.org/auteurs/auteur.php?id=ecke001	ecke001	Gerard	van Eckeren	G.v.E./Gerard van Eckeren/Mauk Esser/Maurits Esser/v. E.	1876-11-29	Haarlem	Nederland	1951-10-22	Wassenaar	Nederland	male	uitgever/boekdrukker/redacteur/journalist	19e/20e Eeuw	nl	secundair		uitgever/boekdrukker/redacteur/journalist	1.0/7.0/2.0/2.0	1.0
78	Maurice Roelants	0.038657718120805366	0.024295302013422816	0.014362416107382548	0.001390029204175241	0.2971870383892944	2438.152380952351	0.058854277838028886	0.14075401341436838	0.047997817110966956	0	4	https://www.dbnl.org/auteurs/auteur.php?id=roel004	roel004	Maurice	Roelants	Maurice Minne/Maurice Roelants	1895-12-19	Gent	België (Vlaanderen)	1966-04-25	Sint-Martens-Lennik	België (Vlaanderen)	male		Twintigste Eeuw	nl	secundair				
79	Jan van Nijlen	0.022953020134228185	0.019865771812080536	0.003087248322147651	0.0002627685180605249	0.2974761835771465	2431.1357142856905	0.0455608712190837	0.1487063033305808	0.019457637505745366	4	2	https://www.dbnl.org/auteurs/auteur.php?id=nijl003	nijl003	Jan	van Nijlen	Jan van Nijlen	1884-11-10	Antwerpen	België (Vlaanderen)	1965-08-14	Ukkel	België (Brussel)	male	vertaler/redacteur/journalist	Twintigste Eeuw	nl	secundair		redacteur/vertaler/journalist	2.0/4.0/2.0	2.0
80	Job Steynen	0.0006711409395973154	0.0004026845637583892	0.00026845637583892615	0.00011555485418112267	0.22563515700042316	1775.5142857142216	0.0009990132125549348	0.05	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=stey005	stey005	Josef Nicolaas Johannes	Steynen	Job Steynen	1876-xx-xx	Gouda	Nederland	1950-xx-xx			male	redacteur/journalist	19e/20e Eeuw	nl			redacteur/journalist	2.0/2.0	2.0
81	Kees Meekel	0.0034899328859060398	0.0034899328859060398	0.0	0.0	0.26367889672370826	2106.592857142781	0.010183474730498743	0.24	0.0	0	2	https://www.dbnl.org/auteurs/auteur.php?id=meek001	meek001	Kees	Meekel	Kees Meekel	1883-10-07	Amstelveen	Nederland	1953-11-25	Bachellerie	Frankrijk	male		Twintigste Eeuw	nl					
82	G.P.M. Knuvelder	0.020805369127516776	0.006174496644295302	0.014630872483221475	0.000578969378012065	0.25133558564150094	2042.3976190475432	0.00932603740944066	0.12770508303975844	0.04161553464138841	4	2	https://www.dbnl.org/auteurs/auteur.php?id=knuv001	knuv001	Gerard	Knuvelder	G.P.M. Knuvelder	1902-01-25	Arnhem	Nederland	1982-06-29	Eindhoven	Nederland	male	onderwijzer (basisschool)	Twintigste Eeuw	nl	secundair		onderwijzer op een lagere school	4.0	4.0
83	Paul Claudel	0.020671140939597314	0.020402684563758388	0.00026845637583892615	0.0005916183141591544	0.2924260768083074	2388.519047619002	0.05259052964700856	0.14763562271839714	0.07337883959044368	0	4	https://www.dbnl.org/auteurs/auteur.php?id=clau002	clau002	Paul	Claudel	Paul Claudel	1868-08-06	Villeneuve-sur-Fère	Frankrijk	1955-02-23	Parijs	Frankrijk	male		19e/20e Eeuw	fr	buitenland				
84	B.H. Molkenboer	0.008187919463087247	0.007785234899328858	0.0004026845637583892	0.0004288659172995883	0.27618110082573105	2233.642857142799	0.022950786871863426	0.2031164570803718	0.010273972602739725	2	2	https://www.dbnl.org/auteurs/auteur.php?id=molk001	molk001	Bernard Constant	Molkenboer	B.H. Molkenboer	1879-xx-xx			1948-xx-xx			male		19e/20e Eeuw		secundair				
85	Antoon Derkinderen	0.003624161073825503	0.0017449664429530199	0.001879194630872483	5.9580179217430584e-05	0.24089008464280945	1918.0023809523059	0.004460368550757931	0.16809116809116809	0.036656631839915	2	2	https://www.dbnl.org/auteurs/auteur.php?id=kind009	kind009	Antonius Johannes	Derkinderen	Antoon Derkinderen	1859-12-20	Hertogenbosch	Nederland	1925-11-02	Amsterdam	Nederland	male	leraar/docent/schilder/hoogleraar	19e/20e Eeuw	nl	secundair		hoogleraar/leraar/docent/schilder	2.0/2.0/2.0/9.0	2.0
86	C.A. Terburg	0.001476510067114094	0.0009395973154362415	0.0005369127516778523	6.52334442202947e-06	0.23558853064898505	1866.4071428570671	0.002965259396151047	0.41509433962264153	0.11448763250883393	1	2	https://www.dbnl.org/auteurs/auteur.php?id=terb004	terb004	Casimirus (Cas)	Terburg	C.A. Terburg	1892-xx-xx			1970-xx-xx			male	rk-geestelijke/kloosterling/vertaler	Twintigste Eeuw		nonfictie		rooms-katholiek geestelijke/kloosterling/vertaler	2.0/4.0/4.0	2.0
87	P.A. Kerstens	0.0010738255033557046	0.0005369127516778523	0.0005369127516778523	2.315050415301659e-06	0.22601043376882302	1778.5976190475553	0.001038519320534106	0.40384615384615385	0.11464968152866242	1	2	https://www.dbnl.org/auteurs/auteur.php?id=kers013	kers013	Pieter Adriaan (Piet)	Kerstens	P.A. Kerstens	1896-08-23	Ginneken	Nederland	1958-10-08	Den Haag	Nederland	male	onderwijzer (basisschool)/staatsman/bestuurder/politicus	Twintigste Eeuw	nl	secundair		bestuurder/onderwijzer op een lagere school/ambtman	1.0/4.0/1.0	1.0
88	Jop Pollmann	0.003624161073825503	0.002953020134228188	0.0006711409395973154	0.00012822064623922879	0.25079441397140234	2013.05952380944	0.007654657403771647	0.2910662824207493	0.14429530201342283	0	2	https://www.dbnl.org/auteurs/auteur.php?id=poll006	poll006	Josephus Casparus Maria	Pollmann	Jop Pollmann	1902-xx-xx			1973-xx-xx			male		Twintigste Eeuw		secundair/jeugdliteratuur				
89	Matthijs Vermeulen	0.013422818791946307	0.008187919463087247	0.00523489932885906	0.00010543348983708343	0.2677318213072556	2185.4285714285174	0.017462645678381728	0.19933184855233854	0.06180849396646294	1	2	https://www.dbnl.org/auteurs/auteur.php?id=verm030	verm030	Matheas Christianus Franciscus	Vermeulen	Hugo Reynst/Matheas Christianus Franciscus van der Meulen/Matthijs Vermeulen	1888-02-08	Helmond	Nederland	1967-07-26	Laren	Nederland	male	musicus/journalist/redacteur/jongleur/minstreel	Twintigste Eeuw	nl	secundair		speelman/redacteur/journalist/acrobaat/musicus	4.0/2.0/2.0/7.0/4.0	2.0
90	Jacques Schreurs	0.006711409395973153	0.006442953020134227	0.00026845637583892615	5.429038914008969e-07	0.25636703903816027	2078.259523809449	0.010119752425383186	0.2869387755102041	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=schr014	schr014	Jacobus Hubertus	Schreurs	Jacques Schreurs	1893-02-09	Sittard	Nederland	1966-01-31	Weert	Nederland	male	rk-geestelijke/kloosterling	Twintigste Eeuw	nl	nonfictie/limburg		rooms-katholiek geestelijke/kloosterling	2.0/4.0	2.0
91	Menno ter Braak	0.0625503355704698	0.04657718120805369	0.015973154362416107	0.004561271817032468	0.31427443395388505	2636.0785714285703	0.0842518654236162	0.08566943674976917	0.049017364346153634	3	2	https://www.dbnl.org/auteurs/auteur.php?id=braa002	braa002	Menno	ter Braak	Menno ter Braak	1902-01-26	Eibergen	Nederland	1940-05-15	Den Haag	Nederland	male		Twintigste Eeuw	nl					
92	Wim Snitker	0.0013422818791946308	0.0013422818791946308	0.0	0.0	0.23325150830768834	1859.8857142856648	0.005376819112485975	0.5111111111111111	0.0	0	4	https://www.dbnl.org/auteurs/auteur.php?id=snit002	snit002	Willem	Snitker	Wim Snitker	1901-xx-xx			1950-xx-xx			male	redacteur/journalist	Twintigste Eeuw				redacteur/journalist	2.0/2.0	2.0
93	Gérard de Nerval	0.009798657718120805	0.009664429530201342	0.00013422818791946307	0.0006426035444421511	0.2762122883477034	2240.883333333291	0.017781041905045338	0.1020175104682147	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=nerv002	nerv002	Gérard	de Nerval	Gérard Labrunie/Gérard de Nerval	1808-xx-xx	Parijs	Frankrijk				male		Negentiende Eeuw		buitenland				
94	Sigmund Freud	0.015570469798657716	0.013422818791946307	0.002147651006711409	0.0017266588571582038	0.28825619226481497	2342.6523809523455	0.021537200223865845	0.06678673270298664	0.03259634711177139	1	0	https://www.dbnl.org/auteurs/auteur.php?id=freu001	freu001	Sigmund Schlomo	Freud	Sigmund Freud	1856-05-06	Freiberg	Tsjechië	1939-09-23	Londen	Groot-Brittannië (en Noord-Ierland)	male	ps.ther./psychol/zielsverzorger	19e/20e Eeuw		nonfictie/buitenland		psycholoog/zielmaker	2.0/7.0	2.0
95	Robert Guiette	0.011275167785234899	0.005906040268456376	0.005369127516778523	0.00023013607024178852	0.24794707749245687	2026.3976190475719	0.015404183577218124	0.40993071593533487	0.13611921493336535	0	4	https://www.dbnl.org/auteurs/auteur.php?id=guie001	guie001	Robert	Guiette	Robert Guiette	1895-07-09	Antwerpen	België (Vlaanderen)	1976-11-08	Antwerpen	België (Vlaanderen)	male		Twintigste Eeuw		secundair				
96	Wouter Lutkie	0.003624161073825503	0.0034899328859060398	0.00013422818791946307	2.2417857962052336e-06	0.25339251211676034	2035.3666666665774	0.00888895344030822	0.3034188034188034	0.0	0	2	https://www.dbnl.org/auteurs/auteur.php?id=lutk002	lutk002	Wouterus Leonardus (Wouter)	Lutkie	Wouter Lutkie	1887-02-23	Hertogenbosch	Nederland	1968-01-23	Nuland	Nederland	male	rk-geestelijke/kloosterling	Twintigste Eeuw	nl			rooms-katholiek geestelijke/kloosterling	2.0/4.0	2.0
97	Vincent Cleerdin	0.0017449664429530199	0.001476510067114094	0.00026845637583892615	0.00011567425476806928	0.24561911125802957	1939.119047618964	0.004240498245337204	0.1987179487179487	0.0	0	2	https://www.dbnl.org/auteurs/auteur.php?id=clee003	clee003	Vincent	Cleerdin	Vincent Cleerdin	1888-07-05	Hertogenbosch	Nederland	1946-07-15	Vucht	België (Vlaanderen)	male	ambtenaar	Twintigste Eeuw		secundair		ambtenaar	5.0	5.0
